,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
188,Molly McCann,0,47%,35%,1,5,0,113 , 238,126 , 252,5 , 14,86 , 199,17 , 24,10 , 15,73 , 177,8 , 14,32 , 47,Diana Belbita,0,38%,100%,0,0,0,98 , 252,104 , 260,1 , 1,58 , 201,23 , 31,17 , 20,76 , 219,18 , 29,4 , 4,3,00:05:00,3 Rnd (5-5-5),Bryan Miner,http://ufcstats.com/fight-details/e0b323dae5bf4c90
189,Kyle Bochniak,0,27%,6%,0,0,0,42 , 151,52 , 161,1 , 15,17 , 113,15 , 26,10 , 12,32 , 137,10 , 14,0 , 0,Sean Woodson,0,44%,0%,0,0,0,111 , 251,150 , 290,0 , 0,93 , 231,8 , 10,10 , 10,104 , 243,7 , 8,0 , 0,3,00:05:00,3 Rnd (5-5-5),Steve Rita,http://ufcstats.com/fight-details/e0b323dae5bf4c90
190,Randy Costa,2,50%,0%,0,0,0,22 , 44,23 , 45,0 , 0,21 , 41,1 , 3,0 , 0,19 , 36,0 , 1,3 , 7,Boston Salmon,0,54%,0%,0,0,0,12 , 22,16 , 26,0 , 1,4 , 13,7 , 8,1 , 1,11 , 21,1 , 1,0 , 0,1,00:02:15,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
191,Court McGee,0,36%,0%,0,0,0,107 , 291,128 , 313,0 , 6,71 , 236,12 , 29,24 , 26,101 , 282,6 , 9,0 , 0,Sean Brady,1,56%,66%,0,0,0,119 , 210,148 , 240,2 , 3,85 , 168,8 , 13,26 , 29,116 , 203,3 , 6,0 , 1,3,00:05:00,3 Rnd (5-5-5),Bryan Miner,http://ufcstats.com/fight-details/e0b323dae5bf4c90
192,Brendan Allen,0,45%,66%,4,5,2,10 , 22,23 , 41,2 , 3,7 , 19,1 , 1,2 , 2,5 , 14,1 , 1,4 , 7,Kevin Holland,0,57%,100%,1,2,1,22 , 38,37 , 55,1 , 1,14 , 27,5 , 6,3 , 5,12 , 26,0 , 0,10 , 12,2,00:03:38,3 Rnd (5-5-5),Steve Rita,http://ufcstats.com/fight-details/e0b323dae5bf4c90
193,Daniel Spitz,0,29%,0%,0,0,0,32 , 108,32 , 108,0 , 0,20 , 83,6 , 16,6 , 9,32 , 108,0 , 0,0 , 0,Tanner Boser,0,61%,0%,0,0,0,93 , 151,93 , 151,0 , 0,33 , 86,25 , 27,35 , 38,93 , 151,0 , 0,0 , 0,3,00:05:00,3 Rnd (5-5-5),Gary Forman,http://ufcstats.com/fight-details/e0b323dae5bf4c90
194,Joanna Jedrzejczyk,0,60%,60%,1,0,0,180 , 300,226 , 347,3 , 5,48 , 136,54 , 74,78 , 90,132 , 246,48 , 54,0 , 0,Michelle Waterson,0,36%,11%,1,1,0,58 , 160,71 , 174,1 , 9,25 , 84,12 , 40,21 , 36,44 , 141,14 , 19,0 , 0,5,00:05:00,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
195,Cub Swanson,0,46%,0%,0,0,0,135 , 288,143 , 296,0 , 0,84 , 215,40 , 58,11 , 15,110 , 252,24 , 34,1 , 2,Kron Gracie,0,43%,0%,0,0,0,86 , 200,109 , 225,0 , 2,73 , 177,4 , 8,9 , 15,74 , 182,11 , 16,1 , 2,3,00:05:00,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/e0b323dae5bf4c90
196,Niko Price,1,50%,0%,0,1,0,11 , 22,15 , 28,0 , 1,10 , 21,0 , 0,1 , 1,2 , 9,0 , 0,9 , 13,James Vick,0,50%,0%,0,0,0,9 , 18,10 , 19,0 , 0,6 , 15,1 , 1,2 , 2,5 , 11,0 , 0,4 , 7,1,00:01:44,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
197,Mackenzie Dern,0,13%,0%,0,0,0,20 , 145,50 , 175,0 , 6,16 , 135,3 , 8,1 , 2,19 , 144,0 , 0,1 , 1,Amanda Ribas,0,35%,100%,0,0,0,74 , 206,84 , 216,2 , 2,40 , 163,21 , 28,13 , 15,72 , 203,0 , 0,2 , 3,3,00:05:00,3 Rnd (5-5-5),Michael Cardoso,http://ufcstats.com/fight-details/e0b323dae5bf4c90
198,Matt Frevola,0,43%,57%,0,1,0,48 , 110,51 , 115,4 , 7,27 , 82,10 , 17,11 , 11,46 , 105,2 , 5,0 , 0,Luis Pena,0,42%,50%,2,1,3,51 , 120,60 , 129,1 , 2,43 , 104,7 , 15,1 , 1,37 , 101,8 , 10,6 , 9,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
199,Eryk Anders,0,35%,0%,0,0,0,64 , 178,64 , 178,0 , 0,31 , 132,14 , 22,19 , 24,61 , 173,2 , 2,1 , 3,Gerald Meerschaert,0,35%,0%,0,0,0,72 , 202,72 , 202,0 , 1,56 , 185,13 , 14,3 , 3,71 , 201,1 , 1,0 , 0,3,00:05:00,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/e0b323dae5bf4c90
200,Ryan Spann,0,35%,0%,1,0,0,17 , 48,17 , 48,0 , 1,14 , 44,3 , 4,0 , 0,8 , 36,9 , 12,0 , 0,Devin Clark,0,45%,66%,0,0,0,17 , 37,22 , 42,2 , 3,8 , 27,7 , 8,2 , 2,11 , 29,6 , 8,0 , 0,2,00:02:01,3 Rnd (5-5-5),Michael Cardoso,http://ufcstats.com/fight-details/e0b323dae5bf4c90
201,Mike Davis,2,62%,100%,0,1,0,139 , 222,141 , 224,2 , 2,96 , 166,32 , 40,11 , 16,98 , 173,17 , 18,24 , 31,Thomas Gifford,0,36%,0%,0,0,0,88 , 242,89 , 243,0 , 2,45 , 189,18 , 23,25 , 30,80 , 229,8 , 11,0 , 2,3,00:04:45,3 Rnd (5-5-5),Andrew Glenn,http://ufcstats.com/fight-details/e0b323dae5bf4c90
202,Max Griffin,0,45%,80%,0,1,0,75 , 166,94 , 189,4 , 5,37 , 115,33 , 45,5 , 6,69 , 156,5 , 9,1 , 1,Alex Morono,1,31%,0%,0,0,0,81 , 255,87 , 261,0 , 1,60 , 229,11 , 15,10 , 11,68 , 237,12 , 16,1 , 2,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
203,Deiveson Figueiredo,0,61%,0%,1,0,0,8 , 13,8 , 13,0 , 1,8 , 13,0 , 0,0 , 0,6 , 10,2 , 3,0 , 0,Tim Elliott,0,68%,33%,0,0,0,26 , 38,33 , 45,1 , 3,10 , 16,1 , 5,15 , 17,20 , 28,6 , 10,0 , 0,1,00:03:08,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/e0b323dae5bf4c90
204,Marlon Vera,0,60%,0%,2,0,0,80 , 133,87 , 140,0 , 1,41 , 83,19 , 26,20 , 24,51 , 95,15 , 21,14 , 17,Andre Ewell,0,38%,0%,0,0,0,50 , 131,67 , 148,0 , 1,38 , 112,11 , 18,1 , 1,49 , 124,1 , 6,0 , 1,3,00:03:17,3 Rnd (5-5-5),Andrew Glenn,http://ufcstats.com/fight-details/e0b323dae5bf4c90
205,Miguel Baeza,1,57%,100%,0,0,0,35 , 61,35 , 61,1 , 1,16 , 38,3 , 7,16 , 16,29 , 51,0 , 0,6 , 10,Hector Aldana,0,19%,0%,0,0,0,8 , 42,8 , 42,0 , 0,2 , 30,0 , 4,6 , 8,8 , 42,0 , 0,0 , 0,2,00:02:32,3 Rnd (5-5-5),Michael Cardoso,http://ufcstats.com/fight-details/e0b323dae5bf4c90
206,Marvin Vettori,0,41%,0%,0,0,0,85 , 205,86 , 206,0 , 0,72 , 187,10 , 14,3 , 4,74 , 188,11 , 17,0 , 0,Andrew Sanchez,0,21%,0%,0,0,0,39 , 185,39 , 185,0 , 2,21 , 146,6 , 17,12 , 22,38 , 183,1 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
207,JJ Aldrich,0,46%,50%,0,1,0,74 , 160,78 , 164,1 , 2,59 , 142,10 , 11,5 , 7,70 , 151,4 , 9,0 , 0,Lauren Mueller,0,36%,100%,0,0,0,54 , 147,60 , 153,1 , 1,34 , 117,10 , 20,10 , 10,52 , 145,2 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/e0b323dae5bf4c90
208,Robert Whittaker,0,27%,0%,0,0,0,32 , 116,32 , 116,0 , 0,20 , 97,3 , 5,9 , 14,32 , 116,0 , 0,0 , 0,Israel Adesanya,2,42%,0%,0,0,0,40 , 95,40 , 95,0 , 0,27 , 80,6 , 8,7 , 7,37 , 91,0 , 0,3 , 4,2,00:03:33,5 Rnd (5-5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
209,Al Iaquinta,0,31%,0%,0,0,0,37 , 116,38 , 117,0 , 3,21 , 93,7 , 11,9 , 12,37 , 116,0 , 0,0 , 0,Dan Hooker,1,47%,0%,0,2,0,98 , 207,104 , 213,0 , 1,68 , 168,7 , 13,23 , 26,76 , 182,0 , 0,22 , 25,3,00:05:00,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/e0b323dae5bf4c90
210,Tai Tuivasa,0,42%,0%,0,0,0,21 , 50,22 , 51,0 , 0,8 , 32,4 , 8,9 , 10,17 , 39,4 , 9,0 , 2,Serghei Spivac,0,54%,75%,1,6,0,23 , 42,40 , 60,6 , 8,22 , 41,1 , 1,0 , 0,8 , 27,1 , 1,14 , 14,2,00:03:14,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/e0b323dae5bf4c90
211,Luke Jumeau,0,25%,0%,0,0,0,24 , 95,24 , 95,0 , 0,17 , 85,1 , 4,6 , 6,24 , 95,0 , 0,0 , 0,Dhiego Lima,0,30%,33%,0,0,0,32 , 105,49 , 124,2 , 6,15 , 72,2 , 12,15 , 21,30 , 99,0 , 0,2 , 6,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
212,Justin Tafa,0,66%,0%,0,0,0,6 , 9,17 , 20,0 , 0,5 , 8,1 , 1,0 , 0,2 , 3,4 , 6,0 , 0,Yorgan De Castro,1,33%,0%,0,0,0,4 , 12,6 , 14,0 , 0,2 , 10,2 , 2,0 , 0,4 , 8,0 , 4,0 , 0,1,00:02:10,3 Rnd (5-5-5),Jim Perdios,http://ufcstats.com/fight-details/e0b323dae5bf4c90
213,Jake Matthews,0,44%,0%,0,0,0,59 , 133,61 , 136,0 , 2,19 , 76,20 , 35,20 , 22,53 , 127,6 , 6,0 , 0,Rostem Akman,0,13%,0%,0,0,0,15 , 110,15 , 110,0 , 0,8 , 94,6 , 15,1 , 1,11 , 104,4 , 6,0 , 0,3,00:05:00,3 Rnd (5-5-5),Greg Kleynjans,http://ufcstats.com/fight-details/e0b323dae5bf4c90
214,Callan Potter,0,50%,75%,0,4,1,48 , 96,127 , 198,3 , 4,44 , 91,2 , 3,2 , 2,41 , 89,4 , 4,3 , 3,Maki Pitolo,0,38%,0%,1,1,1,60 , 155,103 , 198,0 , 2,49 , 142,9 , 11,2 , 2,60 , 155,0 , 0,0 , 0,3,00:05:00,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/e0b323dae5bf4c90
215,Brad Riddell,0,59%,100%,0,5,1,91 , 153,104 , 167,1 , 1,70 , 129,14 , 16,7 , 8,63 , 121,3 , 3,25 , 29,Jamie Mullarkey,0,37%,20%,1,2,1,36 , 95,41 , 100,3 , 15,25 , 83,4 , 4,7 , 8,35 , 93,0 , 0,1 , 2,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
216,Megan Anderson,0,55%,50%,1,2,0,10 , 18,22 , 33,1 , 2,10 , 17,0 , 1,0 , 0,0 , 4,0 , 1,10 , 13,Zarah Fairn,0,40%,0%,0,0,1,2 , 5,32 , 45,0 , 0,2 , 5,0 , 0,0 , 0,2 , 5,0 , 0,0 , 0,1,00:03:57,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/e0b323dae5bf4c90
217,Nadia Kassem,0,34%,50%,0,0,0,45 , 131,53 , 139,1 , 2,9 , 67,31 , 56,5 , 8,40 , 119,4 , 8,1 , 4,Ji Yeon Kim,1,44%,0%,0,0,0,80 , 179,83 , 185,0 , 0,64 , 151,12 , 19,4 , 9,74 , 167,5 , 8,1 , 4,2,00:04:59,3 Rnd (5-5-5),Jim Perdios,http://ufcstats.com/fight-details/e0b323dae5bf4c90
218,Khalid Taha,1,43%,0%,1,1,0,38 , 88,74 , 127,0 , 1,29 , 69,4 , 11,5 , 8,19 , 62,6 , 7,13 , 19,Bruno Silva,0,40%,18%,0,1,0,20 , 50,51 , 88,2 , 11,9 , 33,8 , 11,3 , 6,10 , 31,1 , 1,9 , 18,3,00:03:00,3 Rnd (5-5-5),Greg Kleynjans,http://ufcstats.com/fight-details/e0b323dae5bf4c90
219,Jack Hermansson,0,47%,16%,0,1,0,20 , 42,22 , 45,1 , 6,5 , 21,2 , 5,13 , 16,19 , 41,1 , 1,0 , 0,Jared Cannonier,1,52%,0%,0,1,0,28 , 53,29 , 54,0 , 0,21 , 43,2 , 3,5 , 7,10 , 34,1 , 2,17 , 17,2,00:00:27,5 Rnd (5-5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
220,Mark Madsen,0,75%,50%,0,1,0,22 , 29,24 , 31,1 , 2,22 , 29,0 , 0,0 , 0,0 , 2,1 , 1,21 , 26,Danilo Belluardo,0,0%,0%,0,0,0,0 , 1,0 , 1,0 , 0,0 , 1,0 , 0,0 , 0,0 , 1,0 , 0,0 , 0,1,00:01:12,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/e0b323dae5bf4c90
221,Gunnar Nelson,0,55%,0%,0,0,0,20 , 36,26 , 45,0 , 2,9 , 23,4 , 5,7 , 8,18 , 32,2 , 3,0 , 1,Gilbert Burns,0,39%,33%,1,1,0,30 , 76,46 , 99,1 , 3,8 , 47,8 , 11,14 , 18,19 , 55,10 , 18,1 , 3,3,00:05:00,3 Rnd (5-5-5),Neil Hall,http://ufcstats.com/fight-details/e0b323dae5bf4c90
222,Ion Cutelaba,0,57%,80%,0,1,0,15 , 26,16 , 27,4 , 5,14 , 25,1 , 1,0 , 0,1 , 5,1 , 2,13 , 19,Khalil Rountree Jr.,0,41%,0%,0,0,0,5 , 12,5 , 12,0 , 0,4 , 11,1 , 1,0 , 0,3 , 7,2 , 5,0 , 0,1,00:02:35,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
223,Michal Oleksiejczuk,0,47%,0%,0,0,0,37 , 78,39 , 80,0 , 0,23 , 59,13 , 18,1 , 1,32 , 71,2 , 2,3 , 5,Ovince Saint Preux,0,29%,50%,1,2,0,14 , 48,20 , 54,1 , 2,5 , 36,9 , 12,0 , 0,11 , 45,3 , 3,0 , 0,2,00:02:46,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/e0b323dae5bf4c90
224,Nicolas Dalby,0,36%,25%,0,4,1,31 , 84,64 , 122,1 , 4,19 , 64,5 , 12,7 , 8,9 , 45,11 , 18,11 , 21,Alex Oliveira,0,38%,75%,0,1,0,18 , 47,31 , 65,3 , 4,14 , 40,0 , 2,4 , 5,13 , 36,1 , 3,4 , 8,3,00:05:00,3 Rnd (5-5-5),Rebin Saber,http://ufcstats.com/fight-details/e0b323dae5bf4c90
225,Alen Amedovski,0,18%,0%,0,0,0,2 , 11,2 , 11,0 , 0,2 , 11,0 , 0,0 , 0,2 , 11,0 , 0,0 , 0,John Phillips,1,62%,0%,0,0,0,5 , 8,5 , 8,0 , 0,4 , 7,1 , 1,0 , 0,3 , 6,0 , 0,2 , 2,1,00:00:17,3 Rnd (5-5-5),Neil Hall,http://ufcstats.com/fight-details/e0b323dae5bf4c90
226,Alessio Di Chirico,0,31%,0%,0,0,0,36 , 113,37 , 114,0 , 2,31 , 100,0 , 4,5 , 9,30 , 104,6 , 9,0 , 0,Makhmud Muradov,0,31%,0%,0,0,0,54 , 169,56 , 171,0 , 3,32 , 133,19 , 32,3 , 4,49 , 160,5 , 9,0 , 0,3,00:05:00,3 Rnd (5-5-5),Mikkel Birch Olsen,http://ufcstats.com/fight-details/e0b323dae5bf4c90
227,Siyar Bahadurzada,0,12%,0%,0,0,0,12 , 96,14 , 98,0 , 0,10 , 89,2 , 5,0 , 2,12 , 95,0 , 1,0 , 0,Ismail Naurdiev,0,54%,100%,0,3,0,69 , 126,149 , 218,3 , 3,30 , 71,15 , 24,24 , 31,63 , 113,0 , 0,6 , 13,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
228,Brandon Davis,0,34%,42%,0,4,0,34 , 99,36 , 103,3 , 7,20 , 77,5 , 9,9 , 13,26 , 91,3 , 3,5 , 5,Giga Chikadze,0,49%,50%,0,1,1,59 , 119,71 , 133,1 , 2,44 , 91,8 , 16,7 , 12,43 , 99,0 , 0,16 , 20,3,00:05:00,3 Rnd (5-5-5),Rebin Saber,http://ufcstats.com/fight-details/e0b323dae5bf4c90
229,Macy Chiasson,0,55%,0%,0,0,0,26 , 47,58 , 94,0 , 4,4 , 22,21 , 23,1 , 2,4 , 18,22 , 29,0 , 0,Lina Lansberg,0,53%,50%,0,3,0,21 , 39,49 , 91,2 , 4,18 , 36,2 , 2,1 , 1,2 , 8,8 , 15,11 , 16,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/e0b323dae5bf4c90
230,Marc Diakiese,0,40%,57%,0,1,0,40 , 99,45 , 111,4 , 7,16 , 52,10 , 25,14 , 22,31 , 84,2 , 3,7 , 12,Lando Vannata,0,35%,0%,0,0,0,25 , 70,51 , 108,0 , 1,4 , 36,8 , 12,13 , 22,24 , 66,1 , 4,0 , 0,3,00:05:00,3 Rnd (5-5-5),Neil Hall,http://ufcstats.com/fight-details/e0b323dae5bf4c90
231,Jack Shore,0,50%,57%,1,11,0,46 , 92,81 , 139,4 , 7,33 , 76,2 , 2,11 , 14,26 , 58,3 , 4,17 , 30,Nohelin Hernandez,0,16%,0%,0,0,1,6 , 36,9 , 39,0 , 0,5 , 34,0 , 0,1 , 2,4 , 32,2 , 4,0 , 0,3,00:02:51,3 Rnd (5-5-5),Mikkel Birch Olsen,http://ufcstats.com/fight-details/e0b323dae5bf4c90
232,Yair Rodriguez,0,100%,0%,0,0,0,2 , 2,2 , 2,0 , 0,0 , 0,0 , 0,2 , 2,2 , 2,0 , 0,0 , 0,Jeremy Stephens,0,0%,0%,0,0,0,0 , 1,0 , 1,0 , 0,0 , 1,0 , 0,0 , 0,0 , 1,0 , 0,0 , 0,1,00:00:15,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
233,Carla Esparza,0,55%,36%,0,1,1,44 , 80,115 , 157,4 , 11,27 , 60,11 , 14,6 , 6,28 , 59,6 , 9,10 , 12,Alexa Grasso,0,43%,0%,1,0,1,45 , 103,103 , 169,0 , 1,41 , 97,4 , 6,0 , 0,34 , 88,3 , 6,8 , 9,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0b323dae5bf4c90
234,Brandon Moreno,1,41%,100%,0,1,1,34 , 82,70 , 120,1 , 1,28 , 69,6 , 12,0 , 1,18 , 55,2 , 2,14 , 25,Askar Askarov,0,47%,36%,0,4,1,30 , 63,53 , 90,4 , 11,24 , 56,4 , 5,2 , 2,9 , 39,4 , 4,17 , 20,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
235,Irene Aldana,0,37%,0%,0,0,0,125 , 333,127 , 335,0 , 0,79 , 271,21 , 34,25 , 28,124 , 332,1 , 1,0 , 0,Vanessa Melo,0,27%,0%,0,0,0,68 , 250,68 , 250,0 , 1,48 , 207,9 , 28,11 , 15,68 , 250,0 , 0,0 , 0,3,00:05:00,3 Rnd (5-5-5),Fernando Salas Navarro,http://ufcstats.com/fight-details/e0b323dae5bf4c90
236,Martin Bravo,0,43%,40%,0,0,0,86 , 199,93 , 206,2 , 5,60 , 157,20 , 33,6 , 9,85 , 198,1 , 1,0 , 0,Steven Peterson,1,46%,0%,0,0,0,49 , 105,53 , 109,0 , 0,33 , 84,12 , 17,4 , 4,46 , 98,1 , 2,2 , 5,2,00:01:31,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
237,Jose Quinonez,1,51%,40%,0,2,0,60 , 117,71 , 130,2 , 5,36 , 80,8 , 13,16 , 24,40 , 92,0 , 1,20 , 24,Carlos Huachin,0,27%,0%,0,0,0,32 , 115,37 , 121,0 , 0,22 , 84,6 , 25,4 , 6,30 , 109,0 , 2,2 , 4,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
238,Polo Reyes,0,60%,0%,0,0,0,6 , 10,7 , 11,0 , 0,0 , 3,5 , 6,1 , 1,3 , 7,3 , 3,0 , 0,Kyle Nelson,0,75%,0%,0,0,0,12 , 16,12 , 16,0 , 2,8 , 12,4 , 4,0 , 0,2 , 3,10 , 13,0 , 0,1,00:01:36,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0b323dae5bf4c90
239,Ariane Carnelossi,0,38%,0%,0,0,0,72 , 186,83 , 197,0 , 1,36 , 137,15 , 26,21 , 23,57 , 156,15 , 30,0 , 0,Angela Hill,0,50%,0%,0,0,0,92 , 184,93 , 185,0 , 0,60 , 137,32 , 46,0 , 1,57 , 139,35 , 45,0 , 0,3,00:01:56,3 Rnd (5-5-5),Fernando Salas Navarro,http://ufcstats.com/fight-details/e0b323dae5bf4c90
240,Sergio Pettis,0,37%,0%,0,0,0,96 , 253,96 , 253,0 , 0,76 , 224,5 , 13,15 , 16,90 , 245,5 , 7,1 , 1,Tyson Nam,0,23%,0%,0,0,0,40 , 170,43 , 173,0 , 0,28 , 149,7 , 15,5 , 6,38 , 164,2 , 6,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
241,Vinicius Moreira,0,33%,0%,0,0,0,1 , 3,1 , 3,0 , 0,0 , 2,0 , 0,1 , 1,1 , 3,0 , 0,0 , 0,Paul Craig,1,66%,100%,1,1,0,18 , 27,33 , 43,1 , 1,16 , 25,2 , 2,0 , 0,1 , 3,6 , 6,11 , 18,1,00:03:19,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
242,Sijara Eubanks,0,45%,20%,0,1,0,77 , 169,94 , 186,1 , 5,58 , 138,12 , 23,7 , 8,55 , 140,8 , 10,14 , 19,Bethe Correia,0,46%,0%,0,0,0,59 , 127,77 , 146,0 , 1,42 , 101,12 , 19,5 , 7,54 , 118,5 , 9,0 , 0,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0b323dae5bf4c90
243,Claudio Puelles,0,64%,66%,2,7,0,22 , 34,101 , 116,4 , 6,21 , 32,1 , 2,0 , 0,1 , 5,0 , 0,21 , 29,Marcos Mariano,0,22%,0%,0,0,0,2 , 9,5 , 12,0 , 0,0 , 6,2 , 3,0 , 0,2 , 8,0 , 0,0 , 1,3,00:05:00,3 Rnd (5-5-5),Fernando Salas Navarro,http://ufcstats.com/fight-details/e0b323dae5bf4c90
244,Donald Cerrone,0,32%,0%,0,0,0,17 , 52,17 , 52,0 , 0,12 , 45,4 , 6,1 , 1,17 , 52,0 , 0,0 , 0,Justin Gaethje,1,65%,0%,0,0,0,40 , 61,40 , 61,0 , 0,27 , 44,0 , 2,13 , 15,36 , 55,2 , 3,2 , 3,1,00:04:18,5 Rnd (5-5-5-5-5),Jerin Valel,http://ufcstats.com/fight-details/e0b323dae5bf4c90
245,Glover Teixeira,0,60%,16%,2,4,2,43 , 71,85 , 119,1 , 6,39 , 67,4 , 4,0 , 0,22 , 45,10 , 10,11 , 16,Nikita Krylov,0,49%,50%,1,5,1,47 , 95,74 , 123,2 , 4,20 , 66,17 , 19,10 , 10,37 , 85,3 , 3,7 , 7,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/e0b323dae5bf4c90
246,Todd Duffee,1,45%,33%,0,0,0,30 , 66,38 , 74,1 , 3,25 , 60,5 , 6,0 , 0,19 , 51,9 , 12,2 , 3,Jeff Hughes,0,55%,0%,0,0,0,16 , 29,26 , 39,0 , 0,12 , 24,0 , 0,4 , 5,14 , 23,2 , 6,0 , 0,1,00:04:03,3 Rnd (5-5-5),Kevin Dornan,http://ufcstats.com/fight-details/e0b323dae5bf4c90
247,Michel Pereira,0,42%,40%,0,0,0,32 , 75,56 , 107,2 , 5,13 , 44,17 , 29,2 , 2,23 , 66,9 , 9,0 , 0,Tristan Connelly,0,51%,0%,1,3,0,64 , 125,151 , 222,0 , 6,51 , 106,7 , 13,6 , 6,23 , 71,14 , 20,27 , 34,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0b323dae5bf4c90
248,Uriah Hall,1,43%,0%,0,1,0,34 , 79,41 , 86,0 , 0,31 , 75,3 , 4,0 , 0,22 , 61,1 , 1,11 , 17,Antonio Carlos Junior,0,31%,37%,0,2,0,22 , 69,81 , 148,3 , 8,16 , 63,5 , 5,1 , 1,18 , 65,2 , 2,2 , 2,3,00:05:00,3 Rnd (5-5-5),Jerin Valel,http://ufcstats.com/fight-details/e0b323dae5bf4c90
249,Misha Cirkunov,0,60%,50%,1,4,2,6 , 10,22 , 29,1 , 2,4 , 8,2 , 2,0 , 0,1 , 3,2 , 3,3 , 4,Jimmy Crute,0,60%,0%,0,0,1,21 , 35,28 , 45,0 , 0,19 , 33,2 , 2,0 , 0,2 , 3,4 , 5,15 , 27,1,00:03:38,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/e0b323dae5bf4c90
250,Marcin Tybura,0,85%,0%,0,0,0,6 , 7,6 , 7,0 , 0,1 , 2,1 , 1,4 , 4,6 , 7,0 , 0,0 , 0,Augusto Sakai,1,55%,0%,0,0,0,15 , 27,15 , 27,0 , 0,13 , 25,2 , 2,0 , 0,6 , 18,7 , 7,2 , 2,1,00:00:59,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0b323dae5bf4c90
