,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
119,Tarec Saffiedine,0,43%,100%,0,1,0,60 , 139,71 , 151,1 , 1,34 , 112,14 , 15,12 , 12,44 , 119,16 , 20,0 , 0,Rafael Dos Anjos,0,51%,20%,1,0,0,81 , 158,91 , 169,1 , 5,35 , 99,37 , 49,9 , 10,56 , 125,20 , 26,5 , 7,3,00:05:00,3 Rnd (5-5-5),Greg Kleynjans,http://ufcstats.com/fight-details/a69a155a25b84679
120,Takanori Gomi,0,0%,0%,0,0,0,0 , 5,0 , 5,0 , 0,0 , 4,0 , 1,0 , 0,0 , 5,0 , 0,0 , 0,Jon Tuck,0,53%,0%,1,1,0,7 , 13,7 , 13,0 , 0,6 , 12,1 , 1,0 , 0,3 , 7,1 , 2,3 , 4,1,00:01:12,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/fc2585e234e49dee
121,Cyril Asker,0,14%,0%,0,0,0,2 , 14,2 , 14,0 , 0,1 , 11,1 , 3,0 , 0,2 , 14,0 , 0,0 , 0,Walt Harris,1,51%,0%,0,0,0,21 , 41,23 , 43,0 , 0,17 , 35,2 , 4,2 , 2,7 , 20,0 , 0,14 , 21,1,00:01:44,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/9072bf6135cad3e0
122,Alex Caceres,1,54%,0%,1,1,0,51 , 93,56 , 99,0 , 0,38 , 75,10 , 14,3 , 4,42 , 76,5 , 11,4 , 6,Rolando Dy,0,30%,25%,0,1,0,20 , 65,21 , 66,1 , 4,9 , 44,5 , 12,6 , 9,19 , 60,1 , 5,0 , 0,2,00:05:00,3 Rnd (5-5-5),Neil Swailes,http://ufcstats.com/fight-details/b66f4fa1b9b96b51
123,Justin Scoggins,1,59%,50%,0,1,0,37 , 62,74 , 104,1 , 2,28 , 51,5 , 7,4 , 4,15 , 33,2 , 3,20 , 26,Ulka Sasaki,0,51%,66%,1,2,1,21 , 41,25 , 45,2 , 3,11 , 27,3 , 5,7 , 9,17 , 32,3 , 5,1 , 4,2,00:03:19,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/a71e4206f87ae74c
124,Jingliang Li,0,53%,28%,0,0,0,94 , 176,95 , 177,2 , 7,54 , 120,15 , 22,25 , 34,92 , 173,2 , 3,0 , 0,Frank Camacho,0,29%,100%,0,1,0,35 , 120,56 , 143,1 , 1,32 , 114,3 , 6,0 , 0,32 , 116,3 , 4,0 , 0,3,00:05:00,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/8984ab656cb1818d
125,Kwan Ho Kwak,0,41%,100%,0,0,0,10 , 24,10 , 24,1 , 1,5 , 16,1 , 2,4 , 6,10 , 23,0 , 0,0 , 1,Russell Doane,1,36%,0%,0,0,0,17 , 46,17 , 46,0 , 0,13 , 37,1 , 5,3 , 4,12 , 37,1 , 1,4 , 8,1,00:04:09,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/361e67af5f462aea
126,Naoki Inoue,0,53%,0%,5,5,1,62 , 116,151 , 228,0 , 2,47 , 95,2 , 3,13 , 18,35 , 75,7 , 8,20 , 33,Carls John De Tomas,0,40%,50%,0,1,1,30 , 74,53 , 102,2 , 4,19 , 53,1 , 3,10 , 18,21 , 59,7 , 10,2 , 5,3,00:05:00,3 Rnd (5-5-5),Neil Swailes,http://ufcstats.com/fight-details/e7b5a8c97106ca60
127,Ji Yeon Kim,0,37%,0%,0,0,0,60 , 162,65 , 168,0 , 1,42 , 139,9 , 14,9 , 9,53 , 144,7 , 14,0 , 4,Lucie Pudilova,0,31%,0%,2,1,0,53 , 169,69 , 193,0 , 0,42 , 146,6 , 14,5 , 9,44 , 157,9 , 12,0 , 0,3,00:05:00,3 Rnd (5-5-5),Greg Kleynjans,http://ufcstats.com/fight-details/7d14f95d03afb359
128,Derrick Lewis,0,36%,0%,0,0,0,51 , 139,52 , 140,0 , 3,34 , 112,14 , 19,3 , 8,50 , 134,1 , 5,0 , 0,Mark Hunt,0,47%,0%,0,0,0,59 , 125,59 , 125,0 , 0,37 , 91,12 , 24,10 , 10,52 , 118,7 , 7,0 , 0,4,00:03:51,5 Rnd (5-5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/cd96998e837b0da1
129,Derek Brunson,1,47%,0%,0,0,0,8 , 17,8 , 17,0 , 0,6 , 13,0 , 0,2 , 4,4 , 13,0 , 0,4 , 4,Daniel Kelly,0,25%,0%,0,0,0,1 , 4,1 , 4,0 , 0,0 , 3,0 , 0,1 , 1,1 , 4,0 , 0,0 , 0,1,00:01:16,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/ad772f626b5dd31d
130,Dan Hooker,1,48%,0%,0,0,0,69 , 141,74 , 146,0 , 1,40 , 108,6 , 8,23 , 25,68 , 140,0 , 0,1 , 1,Ross Pearson,0,43%,0%,0,0,0,38 , 88,38 , 88,0 , 0,15 , 59,13 , 18,10 , 11,36 , 86,2 , 2,0 , 0,2,00:03:02,3 Rnd (5-5-5),Neil Swailes,http://ufcstats.com/fight-details/dc7ba55ca764cfbe
131,Ion Cutelaba,1,83%,0%,0,0,0,15 , 18,15 , 18,0 , 0,15 , 18,0 , 0,0 , 0,4 , 6,0 , 0,11 , 12,Henrique da Silva,0,50%,0%,0,0,0,1 , 2,1 , 2,0 , 0,1 , 2,0 , 0,0 , 0,1 , 2,0 , 0,0 , 0,1,00:00:22,3 Rnd (5-5-5),Mark Craig,http://ufcstats.com/fight-details/4507354cd97f10e5
132,Tim Elliott,0,25%,0%,0,0,0,1 , 4,1 , 4,0 , 2,0 , 2,0 , 0,1 , 2,1 , 4,0 , 0,0 , 0,Ben Nguyen,0,42%,100%,1,1,0,3 , 7,8 , 12,1 , 1,3 , 7,0 , 0,0 , 0,2 , 6,1 , 1,0 , 0,1,00:00:49,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/2dfa31667cee74c3
133,Alexander Volkanovski,1,62%,57%,0,1,0,87 , 139,93 , 145,4 , 7,55 , 97,9 , 13,23 , 29,46 , 93,18 , 20,23 , 26,Mizuto Hirota,0,30%,0%,0,0,0,46 , 149,51 , 155,0 , 5,39 , 139,2 , 5,5 , 5,42 , 142,2 , 5,2 , 2,3,00:05:00,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/e4db3b1669d498c3
134,Damien Brown,0,37%,0%,0,0,0,21 , 56,21 , 56,0 , 0,16 , 51,1 , 1,4 , 4,18 , 53,3 , 3,0 , 0,Vinc Pichel,1,50%,0%,0,0,0,19 , 38,19 , 38,0 , 0,13 , 29,4 , 4,2 , 5,14 , 31,2 , 2,3 , 5,1,00:03:37,3 Rnd (5-5-5),Mark Craig,http://ufcstats.com/fight-details/165d3a571fcc5e3c
135,Luke Jumeau,0,48%,0%,0,0,0,40 , 83,59 , 103,0 , 0,27 , 66,9 , 11,4 , 6,31 , 69,9 , 14,0 , 0,Dominique Steele,0,53%,9%,0,1,0,44 , 83,63 , 103,1 , 11,25 , 56,15 , 21,4 , 6,23 , 57,12 , 16,9 , 10,3,00:05:00,3 Rnd (5-5-5),Neil Swailes,http://ufcstats.com/fight-details/288b479c485c48b2
136,John Moraga,0,64%,100%,4,10,0,56 , 87,73 , 107,2 , 2,46 , 73,7 , 11,3 , 3,15 , 34,5 , 9,36 , 44,Ashkan Mokhtarian,0,52%,33%,0,0,0,12 , 23,15 , 29,1 , 3,2 , 11,2 , 2,8 , 10,10 , 21,0 , 0,2 , 2,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/11cb7d7d774d5e6a
137,Kiichi Kunimoto,0,53%,40%,0,2,1,25 , 47,84 , 116,2 , 5,11 , 28,2 , 2,12 , 17,17 , 38,3 , 3,5 , 6,Zak Ottow,0,48%,66%,0,1,1,37 , 76,98 , 145,2 , 3,20 , 53,7 , 13,10 , 10,32 , 70,2 , 3,3 , 3,3,00:05:00,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/1b1d1900b4051344
138,JJ Aldrich,0,40%,0%,0,0,0,98 , 245,98 , 245,0 , 0,71 , 209,7 , 13,20 , 23,91 , 236,7 , 9,0 , 0,Chanmi Jeon,0,36%,0%,0,0,0,92 , 250,93 , 252,0 , 0,47 , 183,15 , 30,30 , 37,88 , 244,2 , 4,2 , 2,3,00:05:00,3 Rnd (5-5-5),Neil Swailes,http://ufcstats.com/fight-details/bd4a648bebaefab3
139,Jose Aldo,0,48%,0%,0,0,0,55 , 113,56 , 115,0 , 0,41 , 93,13 , 19,1 , 1,53 , 111,2 , 2,0 , 0,Max Holloway,1,50%,0%,0,3,0,104 , 207,128 , 234,0 , 0,87 , 185,16 , 21,1 , 1,61 , 149,2 , 3,41 , 55,3,00:04:13,5 Rnd (5-5-5-5-5),John McCarthy,http://ufcstats.com/fight-details/9ed0c3acc436eb56
140,Claudia Gadelha,0,28%,50%,1,2,0,8 , 28,8 , 28,1 , 2,6 , 24,2 , 3,0 , 1,6 , 26,2 , 2,0 , 0,Karolina Kowalkiewicz,0,24%,0%,0,0,0,9 , 37,12 , 40,0 , 0,6 , 33,0 , 1,3 , 3,9 , 36,0 , 1,0 , 0,1,00:03:03,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/5bfaa389a67139fd
141,Vitor Belfort,0,47%,0%,0,0,0,37 , 78,38 , 80,0 , 0,30 , 69,6 , 8,1 , 1,25 , 58,11 , 19,1 , 1,Nate Marquardt,0,50%,50%,0,0,0,57 , 113,68 , 124,1 , 2,21 , 74,16 , 18,20 , 21,52 , 108,5 , 5,0 , 0,3,00:05:00,3 Rnd (5-5-5),Osiris Maia,http://ufcstats.com/fight-details/823e9449bd47e408
142,Paulo Costa,0,53%,0%,0,0,0,43 , 80,50 , 88,0 , 1,24 , 57,18 , 22,1 , 1,15 , 35,15 , 24,13 , 21,Oluwale Bamgbose,0,53%,40%,0,1,0,33 , 62,40 , 69,2 , 5,12 , 34,16 , 23,5 , 5,19 , 46,14 , 16,0 , 0,2,00:01:06,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/6b581bb1bc9289ef
143,Erick Silva,0,51%,0%,0,0,0,29 , 56,29 , 56,0 , 1,12 , 33,10 , 16,7 , 7,28 , 55,1 , 1,0 , 0,Yancy Medeiros,1,35%,0%,0,0,0,33 , 94,34 , 96,0 , 0,26 , 82,5 , 9,2 , 3,27 , 82,1 , 4,5 , 8,2,00:02:01,3 Rnd (5-5-5),Eduardo Herdy,http://ufcstats.com/fight-details/6c9fdcb95393a49c
144,Raphael Assuncao,0,32%,0%,0,0,0,43 , 134,43 , 134,0 , 1,21 , 95,4 , 13,18 , 26,42 , 132,1 , 2,0 , 0,Marlon Moraes,0,29%,0%,0,0,0,44 , 150,44 , 150,0 , 2,15 , 113,14 , 20,15 , 17,44 , 149,0 , 1,0 , 0,3,00:05:00,3 Rnd (5-5-5),Osiris Maia,http://ufcstats.com/fight-details/228879162d8be605
145,Antonio Carlos Junior,0,52%,100%,2,5,0,12 , 23,37 , 56,1 , 1,9 , 19,2 , 3,1 , 1,1 , 7,0 , 1,11 , 15,Eric Spicely,0,65%,50%,0,0,0,17 , 26,39 , 49,1 , 2,17 , 26,0 , 0,0 , 0,1 , 6,0 , 0,16 , 20,2,00:03:49,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/3ad3acca165a5d90
146,Johnny Eduardo,0,53%,0%,1,0,0,16 , 30,16 , 30,0 , 0,11 , 23,0 , 1,5 , 6,16 , 30,0 , 0,0 , 0,Matthew Lopez,0,75%,100%,0,0,0,43 , 57,59 , 73,1 , 1,43 , 57,0 , 0,0 , 0,4 , 12,0 , 0,39 , 45,1,00:02:57,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/36f0c6d7126e09ee
147,Iuri Alcantara,0,42%,100%,0,0,0,12 , 28,12 , 29,1 , 1,8 , 21,4 , 6,0 , 1,10 , 26,2 , 2,0 , 0,Brian Kelleher,0,26%,0%,1,0,0,4 , 15,4 , 15,0 , 0,1 , 8,2 , 4,1 , 3,4 , 14,0 , 1,0 , 0,1,00:01:48,3 Rnd (5-5-5),Eduardo Herdy,http://ufcstats.com/fight-details/cb2844bb15d22cc6
148,Viviane Pereira,0,38%,0%,0,0,0,80 , 208,101 , 232,0 , 0,66 , 183,10 , 20,4 , 5,71 , 190,6 , 10,3 , 8,Jamie Moyle,0,51%,0%,0,0,0,80 , 156,85 , 161,0 , 1,36 , 103,28 , 34,16 , 19,64 , 136,13 , 16,3 , 4,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/2fd43be584ef522b
149,Luan Chagas,1,60%,0%,1,1,0,95 , 157,95 , 157,0 , 2,72 , 128,4 , 8,19 , 21,88 , 149,4 , 5,3 , 3,Jimmy Wallhead,0,20%,0%,0,0,0,32 , 160,33 , 161,0 , 2,24 , 146,7 , 13,1 , 1,31 , 159,1 , 1,0 , 0,2,00:04:48,3 Rnd (5-5-5),Eduardo Herdy,http://ufcstats.com/fight-details/88e0de323a83f241
150,Marco Beltran,0,40%,0%,0,0,0,16 , 40,19 , 43,0 , 0,11 , 33,0 , 2,5 , 5,9 , 24,0 , 0,7 , 16,Deiveson Figueiredo,1,65%,66%,4,4,0,17 , 26,21 , 31,2 , 3,10 , 17,6 , 8,1 , 1,8 , 12,1 , 1,8 , 13,2,00:05:00,3 Rnd (5-5-5),Osiris Maia,http://ufcstats.com/fight-details/6486579eee778b4d
151,Alexander Gustafsson,2,42%,33%,0,2,0,97 , 228,108 , 239,1 , 3,77 , 197,11 , 21,9 , 10,77 , 198,7 , 14,13 , 16,Glover Teixeira,0,31%,20%,0,0,0,42 , 134,62 , 155,1 , 5,34 , 123,7 , 10,1 , 1,39 , 126,3 , 8,0 , 0,5,00:01:07,5 Rnd (5-5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/923d5041c3b6d763
152,Volkan Oezdemir,1,71%,0%,0,0,0,5 , 7,5 , 7,0 , 0,5 , 7,0 , 0,0 , 0,3 , 5,0 , 0,2 , 2,Misha Cirkunov,0,47%,0%,0,0,0,9 , 19,9 , 19,0 , 0,7 , 16,2 , 3,0 , 0,9 , 19,0 , 0,0 , 0,1,00:00:28,3 Rnd (5-5-5),Kevin Sataki,http://ufcstats.com/fight-details/79be3a6d483ad64a
153,Peter Sobotta,3,47%,0%,0,0,0,46 , 97,50 , 102,0 , 0,40 , 90,1 , 2,5 , 5,36 , 79,1 , 2,9 , 16,Ben Saunders,0,27%,0%,0,0,0,19 , 68,23 , 74,0 , 0,9 , 44,7 , 17,3 , 7,14 , 62,0 , 1,5 , 5,2,00:02:29,3 Rnd (5-5-5),Neil Hall,http://ufcstats.com/fight-details/8cdc9c13d75adb28
154,Abdul Razak Alhassan,0,43%,0%,0,0,1,43 , 99,44 , 102,0 , 0,37 , 88,3 , 5,3 , 6,37 , 91,6 , 8,0 , 0,Omari Akhmedov,0,33%,66%,0,3,0,52 , 153,99 , 213,6 , 9,42 , 140,6 , 9,4 , 4,38 , 126,2 , 5,12 , 22,3,00:05:00,3 Rnd (5-5-5),Bobby Rehman,http://ufcstats.com/fight-details/78e38f1ad43c3479
155,Oliver Enkamp,0,33%,20%,0,0,0,34 , 101,44 , 114,1 , 5,15 , 68,14 , 24,5 , 9,22 , 84,12 , 17,0 , 0,Nordine Taleb,0,64%,100%,0,3,1,57 , 88,71 , 103,2 , 2,38 , 63,9 , 11,10 , 14,39 , 67,6 , 8,12 , 13,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/33913e8e56c49a4c
156,Jack Hermansson,0,79%,100%,0,2,0,23 , 29,39 , 47,1 , 1,23 , 29,0 , 0,0 , 0,1 , 2,0 , 0,22 , 27,Alex Nicholson,0,25%,0%,1,0,0,1 , 4,3 , 6,0 , 0,0 , 2,1 , 2,0 , 0,1 , 4,0 , 0,0 , 0,1,00:02:00,3 Rnd (5-5-5),Bobby Rehman,http://ufcstats.com/fight-details/2105210529457ffd
157,Pedro Munhoz,0,43%,30%,1,1,0,65 , 151,72 , 158,3 , 10,39 , 107,11 , 24,15 , 20,53 , 130,10 , 18,2 , 3,Damian Stasiak,0,29%,33%,0,0,0,44 , 151,44 , 151,2 , 6,35 , 130,7 , 19,2 , 2,43 , 148,1 , 3,0 , 0,3,00:05:00,3 Rnd (5-5-5),Neil Hall,http://ufcstats.com/fight-details/9674c37e3a2bc399
158,Trevor Smith,1,65%,57%,0,5,0,39 , 60,92 , 123,4 , 7,22 , 39,14 , 14,3 , 7,5 , 10,6 , 10,28 , 40,Chris Camozzi,0,55%,0%,1,0,0,10 , 18,37 , 48,0 , 0,6 , 13,3 , 4,1 , 1,3 , 9,6 , 7,1 , 2,3,00:05:00,3 Rnd (5-5-5),Kevin Sataki,http://ufcstats.com/fight-details/ac6cb989ccc38f73
159,Reza Madadi,0,41%,38%,0,2,0,26 , 62,69 , 106,5 , 13,18 , 53,8 , 9,0 , 0,17 , 46,7 , 12,2 , 4,Joaquim Silva,0,28%,0%,1,3,0,40 , 142,69 , 186,0 , 0,30 , 127,10 , 14,0 , 1,28 , 112,4 , 11,8 , 19,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/2c101a0bcf334d31
160,Nico Musoke,0,28%,20%,0,1,0,49 , 173,69 , 195,1 , 5,41 , 164,5 , 5,3 , 4,43 , 166,3 , 3,3 , 4,Bojan Velickovic,1,43%,25%,0,0,0,53 , 123,107 , 179,1 , 4,37 , 104,3 , 3,13 , 16,50 , 118,2 , 4,1 , 1,3,00:04:37,3 Rnd (5-5-5),Kevin Sataki,http://ufcstats.com/fight-details/9c3f3bc7f7472e0c
161,Darren Till,1,44%,66%,0,0,0,31 , 69,33 , 72,2 , 3,27 , 65,2 , 2,2 , 2,19 , 55,1 , 1,11 , 13,Jessin Ayari,0,25%,0%,1,0,0,28 , 112,41 , 127,0 , 5,21 , 105,5 , 5,2 , 2,13 , 92,11 , 15,4 , 5,3,00:05:00,3 Rnd (5-5-5),Neil Hall,http://ufcstats.com/fight-details/1ed9dbbe604654b9
162,Marcin Held,0,46%,100%,1,11,0,31 , 66,62 , 103,4 , 4,30 , 65,1 , 1,0 , 0,13 , 42,6 , 8,12 , 16,Damir Hadzovic,1,46%,0%,0,0,0,14 , 30,19 , 35,0 , 1,12 , 28,2 , 2,0 , 0,12 , 28,1 , 1,1 , 1,3,00:00:07,3 Rnd (5-5-5),Bobby Rehman,http://ufcstats.com/fight-details/b166f1582946fbbc
163,Stipe Miocic,1,46%,0%,0,0,0,26 , 56,26 , 56,0 , 0,23 , 50,0 , 2,3 , 4,15 , 39,3 , 4,8 , 13,Junior Dos Santos,0,66%,0%,0,0,0,12 , 18,12 , 18,0 , 0,4 , 9,3 , 4,5 , 5,12 , 18,0 , 0,0 , 0,1,00:02:22,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/16a0352f3e19b931
164,Joanna Jedrzejczyk,0,63%,0%,0,0,0,225 , 352,230 , 357,0 , 0,101 , 211,49 , 63,75 , 78,193 , 307,32 , 45,0 , 0,Jessica Andrade,0,38%,20%,0,1,0,83 , 218,94 , 230,2 , 10,51 , 163,15 , 35,17 , 20,58 , 178,24 , 39,1 , 1,5,00:05:00,5 Rnd (5-5-5-5-5),Jacob Montalvo,http://ufcstats.com/fight-details/0fd8214ac276728e
165,Demian Maia,0,60%,33%,0,3,1,23 , 38,67 , 93,4 , 12,22 , 37,0 , 0,1 , 1,2 , 11,6 , 8,15 , 19,Jorge Masvidal,0,61%,0%,0,0,0,39 , 63,55 , 80,0 , 0,27 , 48,7 , 9,5 , 6,15 , 29,6 , 6,18 , 28,3,00:05:00,3 Rnd (5-5-5),Kerry Hatley,http://ufcstats.com/fight-details/6e3139f066149a81
166,Frankie Edgar,0,69%,33%,0,1,0,72 , 103,96 , 130,1 , 3,67 , 98,5 , 5,0 , 0,3 , 16,0 , 0,69 , 87,Yair Rodriguez,0,38%,0%,1,0,0,16 , 42,29 , 57,0 , 0,14 , 39,1 , 1,1 , 2,3 , 18,2 , 4,11 , 20,2,00:05:00,3 Rnd (5-5-5),Chris Reed,http://ufcstats.com/fight-details/39f746cee66e8771
167,Krzysztof Jotko,0,32%,50%,0,0,0,28 , 85,49 , 110,1 , 2,17 , 69,11 , 16,0 , 0,13 , 64,15 , 20,0 , 1,David Branch,0,31%,28%,0,0,0,39 , 122,93 , 181,2 , 7,16 , 90,13 , 21,10 , 11,23 , 97,11 , 18,5 , 7,3,00:05:00,3 Rnd (5-5-5),Don Turnage,http://ufcstats.com/fight-details/362a5b3cd4a70330
168,Eddie Alvarez,0,34%,25%,0,0,0,44 , 127,44 , 128,1 , 4,32 , 111,11 , 13,1 , 3,36 , 112,5 , 12,3 , 3,Dustin Poirier,0,50%,0%,2,0,0,73 , 144,79 , 150,0 , 0,61 , 128,7 , 11,5 , 5,61 , 127,12 , 17,0 , 0,2,00:04:02,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/6fe9729cee57c680
169,Chas Skelly,0,46%,16%,0,0,1,29 , 63,37 , 71,1 , 6,23 , 54,4 , 7,2 , 2,28 , 61,1 , 1,0 , 1,Jason Knight,1,54%,100%,3,1,2,59 , 109,65 , 116,2 , 2,46 , 90,7 , 11,6 , 8,30 , 72,6 , 8,23 , 29,3,00:00:39,3 Rnd (5-5-5),Jacob Montalvo,http://ufcstats.com/fight-details/9882c1dac77c0367
170,Chase Sherman,1,44%,0%,0,1,0,103 , 231,107 , 235,0 , 0,67 , 188,11 , 12,25 , 31,75 , 190,10 , 15,18 , 26,Rashad Coulter,0,43%,0%,0,0,0,36 , 83,36 , 83,0 , 0,32 , 79,3 , 3,1 , 1,29 , 73,7 , 10,0 , 0,2,00:03:36,3 Rnd (5-5-5),Jacob Montalvo,http://ufcstats.com/fight-details/f26657d5018ee428
171,James Vick,1,38%,0%,0,0,0,20 , 52,20 , 52,0 , 0,14 , 44,5 , 7,1 , 1,13 , 43,1 , 1,6 , 8,Polo Reyes,0,38%,0%,0,0,0,16 , 42,16 , 42,0 , 0,3 , 23,6 , 9,7 , 10,12 , 38,4 , 4,0 , 0,1,00:02:39,3 Rnd (5-5-5),Don Turnage,http://ufcstats.com/fight-details/567cefcaba821205
172,Jessica Aguilar,0,53%,80%,0,1,0,57 , 106,102 , 154,4 , 5,27 , 70,10 , 15,20 , 21,24 , 53,10 , 18,23 , 35,Cortney Casey,0,35%,0%,0,0,0,103 , 294,172 , 368,0 , 0,70 , 252,9 , 14,24 , 28,50 , 209,21 , 36,32 , 49,3,00:05:00,3 Rnd (5-5-5),Kerry Hatley,http://ufcstats.com/fight-details/af2ef75664656957
173,Gabriel Benitez,0,33%,0%,0,0,1,51 , 151,67 , 169,0 , 0,33 , 125,12 , 18,6 , 8,49 , 147,1 , 3,1 , 1,Enrique Barzola,0,31%,60%,1,3,0,46 , 148,94 , 212,9 , 15,33 , 129,7 , 12,6 , 7,36 , 131,7 , 10,3 , 7,3,00:05:00,3 Rnd (5-5-5),Kerry Hatley,http://ufcstats.com/fight-details/7188621a628e718d
174,Joachim Christensen,0,33%,0%,0,0,0,1 , 3,1 , 3,0 , 0,1 , 3,0 , 0,0 , 0,1 , 3,0 , 0,0 , 0,Gadzhimurad Antigulov,0,50%,100%,1,1,0,2 , 4,7 , 12,1 , 1,1 , 3,0 , 0,1 , 1,1 , 3,0 , 0,1 , 1,1,00:02:21,3 Rnd (5-5-5),Don Turnage,http://ufcstats.com/fight-details/14dbcdbe8e7251bf
175,Cub Swanson,0,70%,66%,0,4,0,209 , 296,251 , 344,2 , 3,114 , 190,47 , 55,48 , 51,171 , 248,29 , 38,9 , 10,Artem Lobov,0,44%,25%,0,0,0,123 , 276,134 , 290,2 , 8,79 , 205,17 , 35,27 , 36,117 , 260,5 , 15,1 , 1,5,00:05:00,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/b29ed164b3014a42
176,Al Iaquinta,2,63%,0%,0,0,0,12 , 19,12 , 19,0 , 0,9 , 15,1 , 2,2 , 2,8 , 15,2 , 2,2 , 2,Diego Sanchez,0,26%,0%,0,0,0,4 , 15,4 , 15,0 , 0,2 , 13,2 , 2,0 , 0,4 , 14,0 , 1,0 , 0,1,00:01:38,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/2310fbcb6fdf3b47
177,Ovince Saint Preux,0,51%,50%,1,1,0,21 , 41,30 , 50,1 , 2,15 , 32,4 , 6,2 , 3,12 , 29,1 , 1,8 , 11,Marcos Rogerio de Lima,0,37%,0%,0,0,0,17 , 45,17 , 45,0 , 0,3 , 12,5 , 15,9 , 18,17 , 45,0 , 0,0 , 0,2,00:02:11,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/53c96668bf850809
178,John Dodson,0,46%,0%,0,0,0,48 , 103,48 , 103,0 , 1,23 , 75,21 , 24,4 , 4,47 , 102,1 , 1,0 , 0,Eddie Wineland,0,15%,0%,0,0,0,21 , 138,21 , 138,0 , 0,14 , 125,7 , 13,0 , 0,21 , 136,0 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/8b97cd609c7152b7
179,Joe Lauzon,0,60%,71%,1,5,0,46 , 76,65 , 97,5 , 7,42 , 72,4 , 4,0 , 0,20 , 43,1 , 4,25 , 29,Stevie Ray,0,55%,0%,1,0,0,109 , 196,139 , 237,0 , 0,94 , 179,14 , 16,1 , 1,67 , 140,18 , 29,24 , 27,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/41385f4e63682b5b
180,Jake Ellenberger,0,41%,25%,0,0,0,17 , 41,20 , 44,1 , 4,13 , 35,4 , 6,0 , 0,13 , 35,4 , 6,0 , 0,Mike Perry,2,47%,0%,0,0,0,26 , 55,28 , 57,0 , 0,10 , 32,4 , 10,12 , 13,24 , 51,2 , 3,0 , 1,2,00:01:05,3 Rnd (5-5-5),Josh Ward,http://ufcstats.com/fight-details/3905e5dc489811d6
181,Thales Leites,0,55%,14%,0,0,0,38 , 68,44 , 75,1 , 7,8 , 34,6 , 7,24 , 27,37 , 66,1 , 2,0 , 0,Sam Alvey,0,30%,0%,0,0,0,27 , 89,50 , 112,0 , 0,22 , 83,5 , 6,0 , 0,20 , 81,7 , 8,0 , 0,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/2d6182d1d398ed6a
182,Dustin Ortiz,0,26%,40%,0,0,1,16 , 60,31 , 76,4 , 10,3 , 41,2 , 5,11 , 14,10 , 50,4 , 8,2 , 2,Brandon Moreno,1,32%,0%,2,2,1,24 , 73,34 , 86,0 , 0,14 , 60,5 , 7,5 , 6,12 , 54,5 , 6,7 , 13,2,00:04:06,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/319f3fad278368e6
